protein_names,idr_name,start,end
YMR216C,YMR216C_idr_6,354,388
YMR216C,YMR216C_idr_10,433,528
YMR219W,YMR219W_idr_1,1,83
YMR219W,YMR219W_idr_4,132,1658
YMR221C,YMR221C_idr_3,222,283
YMR224C,YMR224C_idr_5,522,692
YMR227C,YMR227C_idr_1,1,87
YMR227C,YMR227C_idr_3,202,245
YMR227C,YMR227C_idr_4,317,435
YMR227C,YMR227C_idr_6,485,578
YMR229C,YMR229C_idr_1,1,42
YMR229C,YMR229C_idr_11,1334,1459
YMR229C,YMR229C_idr_15,54,104
YMR229C,YMR229C_idr_16,159,198
YMR232W,YMR232W_idr_2,20,107
YMR232W,YMR232W_idr_8,349,407
YMR233W,YMR233W_idr_3,75,117
YMR235C,YMR235C_idr_3,354,407
YMR239C,YMR239C_idr_1,1,36
YMR240C,YMR240C_idr_1,1,50
YMR240C,YMR240C_idr_2,78,126
YMR240C,YMR240C_idr_4,374,428
YMR243C,YMR243C_idr_2,139,227
YMR243C,YMR243C_idr_3,381,425
YMR244W,YMR244W_idr_1,1,51
YMR244W,YMR244W_idr_4,324,355
YMR247C,YMR247C_idr_1,1,36
YMR253C,YMR253C_idr_1,1,54
YMR253C,YMR253C_idr_4,383,414
YMR255W,YMR255W_idr_2,8,42
YMR260C,YMR260C_idr_2,121,153
YMR261C,YMR261C_idr_2,19,305
YMR263W,YMR263W_idr_1,1,74
YMR264W,YMR264W_idr_3,29,62
YMR264W,YMR264W_idr_4,115,145
YMR266W,YMR266W_idr_1,1,42
YMR266W,YMR266W_idr_2,704,802
YMR266W,YMR266W_idr_3,915,953
YMR267W,YMR267W_idr_1,1,30
YMR268C,YMR268C_idr_1,1,36
YMR268C,YMR268C_idr_4,393,429
YMR269W,YMR269W_idr_5,110,211
YMR273C,YMR273C_idr_2,62,152
YMR273C,YMR273C_idr_4,176,832
YMR275C,YMR275C_idr_1,1,123
YMR275C,YMR275C_idr_2,573,652
YMR275C,YMR275C_idr_4,848,909
YMR275C,YMR275C_idr_5,146,224
YMR276W,YMR276W_idr_1,78,149
YMR276W,YMR276W_idr_2,217,327
YMR277W,YMR277W_idr_4,359,457
YMR277W,YMR277W_idr_5,599,732
YMR279C,YMR279C_idr_1,1,63
YMR280C,YMR280C_idr_1,1,66
YMR280C,YMR280C_idr_9,871,1036
YMR280C,YMR280C_idr_14,1047,1110
YMR280C,YMR280C_idr_16,1121,1164
YMR280C,YMR280C_idr_17,1190,1219
YMR280C,YMR280C_idr_20,1289,1428
YMR280C,YMR280C_idr_22,129,251
YMR280C,YMR280C_idr_26,293,367
YMR281W,YMR281W_idr_1,1,41
YMR284W,YMR284W_idr_3,558,602
YMR285C,YMR285C_idr_1,1,30
YMR287C,YMR287C_idr_1,1,64
YMR290C,YMR290C_idr_1,1,38
YMR291W,YMR291W_idr_4,397,448
YMR291W,YMR291W_idr_5,454,586
YMR295C,YMR295C_idr_1,1,40
YMR295C,YMR295C_idr_3,141,197
YMR297W,YMR297W_idr_1,1,40
YMR301C,YMR301C_idr_1,1,84
YMR302C,YMR302C_idr_1,1,41
YMR302C,YMR302C_idr_3,601,643
YMR304W,YMR304W_idr_5,1076,1112
YMR304W,YMR304W_idr_15,688,769
YMR305C,YMR305C_idr_1,1,31
YMR305C,YMR305C_idr_2,49,127
YMR306W,YMR306W_idr_8,776,838
YMR307W,YMR307W_idr_3,461,533
YMR309C,YMR309C_idr_1,1,67
YMR311C,YMR311C_idr_2,42,87
YMR311C,YMR311C_idr_3,132,185
YNL004W,YNL004W_idr_1,1,156
YNL004W,YNL004W_idr_3,340,370
YNL005C,YNL005C_idr_1,1,49
YNL007C,YNL007C_idr_2,78,177
YNL008C,YNL008C_idr_6,486,533
YNL008C,YNL008C_idr_8,576,618
YNL014W,YNL014W_idr_8,988,1044
YNL016W,YNL016W_idr_1,1,70
YNL016W,YNL016W_idr_4,414,453
YNL020C,YNL020C_idr_2,307,512
YNL020C,YNL020C_idr_4,528,638
YNL021W,YNL021W_idr_1,1,49
YNL023C,YNL023C_idr_1,1,50
YNL027W,YNL027W_idr_1,1,38
YNL027W,YNL027W_idr_16,262,331
YNL029C,YNL029C_idr_1,1,42
YNL031C,YNL031C_idr_1,1,39
YNL035C,YNL035C_idr_2,357,389
YNL039W,YNL039W_idr_1,1,266
YNL039W,YNL039W_idr_3,305,360
YNL039W,YNL039W_idr_5,501,594
YNL041C,YNL041C_idr_5,5,83
YNL041C,YNL041C_idr_6,86,143
YNL042W,YNL042W_idr_3,101,396
YNL045W,YNL045W_idr_1,1,47
YNL047C,YNL047C_idr_1,1,71
YNL047C,YNL047C_idr_3,88,149
YNL047C,YNL047C_idr_6,558,656
YNL049C,YNL049C_idr_1,1,105
YNL050C,YNL050C_idr_6,241,270
YNL053W,YNL053W_idr_1,1,225
YNL053W,YNL053W_idr_2,377,489
YNL054W,YNL054W_idr_1,1,900
YNL054W,YNL054W_idr_4,1080,1116
YNL058C,YNL058C_idr_5,23,64
YNL059C,YNL059C_idr_5,291,320
YNL059C,YNL059C_idr_6,373,429
YNL061W,YNL061W_idr_1,1,141
YNL061W,YNL061W_idr_3,552,587
YNL062C,YNL062C_idr_2,86,125
YNL062C,YNL062C_idr_3,309,340
YNL064C,YNL064C_idr_2,81,111
YNL064C,YNL064C_idr_5,377,409
YNL065W,YNL065W_idr_1,1,86
YNL066W,YNL066W_idr_3,68,146
YNL068C,YNL068C_idr_8,201,335
YNL068C,YNL068C_idr_9,429,771
YNL068C,YNL068C_idr_10,784,857
YNL071W,YNL071W_idr_2,117,169
YNL071W,YNL071W_idr_3,216,246
YNL072W,YNL072W_idr_3,275,307
YNL073W,YNL073W_idr_1,1,39
YNL074C,YNL074C_idr_2,24,114
YNL074C,YNL074C_idr_3,159,222
YNL074C,YNL074C_idr_4,236,420
YNL076W,YNL076W_idr_4,552,584
YNL076W,YNL076W_idr_6,125,169
YNL076W,YNL076W_idr_9,213,258
YNL076W,YNL076W_idr_10,260,320
YNL076W,YNL076W_idr_12,383,428
YNL077W,YNL077W_idr_2,80,172
YNL077W,YNL077W_idr_3,432,528
YNL078W,YNL078W_idr_9,260,295
YNL080C,YNL080C_idr_2,234,305
YNL082W,YNL082W_idr_3,364,482
YNL082W,YNL082W_idr_5,589,649
YNL084C,YNL084C_idr_2,222,285
YNL085W,YNL085W_idr_8,345,390
YNL087W,YNL087W_idr_1,1,52
YNL087W,YNL087W_idr_9,1113,1178
YNL088W,YNL088W_idr_15,1062,1107
YNL088W,YNL088W_idr_16,1172,1428
YNL091W,YNL091W_idr_1,1,55
YNL091W,YNL091W_idr_4,193,279
YNL091W,YNL091W_idr_6,326,1166
YNL091W,YNL091W_idr_8,1182,1240
YNL093W,YNL093W_idr_2,185,218
YNL094W,YNL094W_idr_3,148,184
YNL094W,YNL094W_idr_5,451,530
YNL095C,YNL095C_idr_2,173,362
YNL095C,YNL095C_idr_3,382,436
YNL097C,YNL097C_idr_2,125,274
YNL098C,YNL098C_idr_2,178,322
YNL099C,YNL099C_idr_4,23,60
YNL101W,YNL101W_idr_1,1,135
YNL101W,YNL101W_idr_4,199,232
YNL101W,YNL101W_idr_5,257,296
YNL102W,YNL102W_idr_5,74,347
YNL103W,YNL103W_idr_2,25,83
YNL103W,YNL103W_idr_5,215,264
YNL103W,YNL103W_idr_6,285,342
YNL103W,YNL103W_idr_7,398,456
YNL103W,YNL103W_idr_8,460,614
YNL106C,YNL106C_idr_3,118,157
YNL106C,YNL106C_idr_7,946,1183
YNL110C,YNL110C_idr_1,1,86
YNL112W,YNL112W_idr_1,1,56
YNL112W,YNL112W_idr_2,498,546
YNL113W,YNL113W_idr_1,1,37
YNL115C,YNL115C_idr_1,1,57
YNL116W,YNL116W_idr_1,1,258
YNL116W,YNL116W_idr_3,485,522
YNL118C,YNL118C_idr_2,243,970
YNL119W,YNL119W_idr_3,392,433
YNL121C,YNL121C_idr_4,33,87
YNL123W,YNL123W_idr_1,1,65
YNL123W,YNL123W_idr_3,514,543
YNL124W,YNL124W_idr_1,1,111
YNL124W,YNL124W_idr_3,254,492
YNL125C,YNL125C_idr_1,1,82
YNL125C,YNL125C_idr_4,107,201
YNL125C,YNL125C_idr_6,618,649
YNL126W,YNL126W_idr_8,98,170
YNL127W,YNL127W_idr_1,1,51
YNL127W,YNL127W_idr_10,118,181
YNL127W,YNL127W_idr_14,476,542
YNL128W,YNL128W_idr_1,1,31
YNL131W,YNL131W_idr_1,20,50
YNL132W,YNL132W_idr_3,1005,1056
YNL132W,YNL132W_idr_10,934,965
YNL136W,YNL136W_idr_2,82,122
YNL136W,YNL136W_idr_3,140,425
YNL137C,YNL137C_idr_1,1,39
YNL137C,YNL137C_idr_5,312,347
YNL138W,YNL138W_idr_2,36,72
YNL138W,YNL138W_idr_5,335,370
YNL139C,YNL139C_idr_8,1200,1597
YNL139C,YNL139C_idr_13,358,396
YNL142W,YNL142W_idr_2,452,499
YNL144C,YNL144C_idr_1,1,84
YNL144C,YNL144C_idr_3,95,127
YNL144C,YNL144C_idr_6,325,632
YNL151C,YNL151C_idr_4,168,251
YNL152W,YNL152W_idr_3,147,409
YNL154C,YNL154C_idr_1,1,67
YNL154C,YNL154C_idr_2,367,539
YNL156C,YNL156C_idr_2,39,105
YNL157W,YNL157W_idr_2,82,168
YNL160W,YNL160W_idr_1,1,41
YNL161W,YNL161W_idr_1,1,279
YNL161W,YNL161W_idr_5,505,558
YNL161W,YNL161W_idr_6,702,732
YNL163C,YNL163C_idr_5,808,842
YNL163C,YNL163C_idr_18,440,478
YNL164C,YNL164C_idr_12,216,257
YNL165W,YNL165W_idr_1,1,41
YNL166C,YNL166C_idr_5,132,204
YNL167C,YNL167C_idr_1,1,451
YNL167C,YNL167C_idr_4,547,585
YNL169C,YNL169C_idr_2,22,80
YNL172W,YNL172W_idr_2,821,897
YNL172W,YNL172W_idr_5,1194,1234
YNL172W,YNL172W_idr_12,133,187
YNL172W,YNL172W_idr_13,1649,1731
YNL172W,YNL172W_idr_15,223,364
YNL172W,YNL172W_idr_16,437,481
YNL173C,YNL173C_idr_2,98,186
YNL173C,YNL173C_idr_4,194,359
YNL175C,YNL175C_idr_1,1,77
YNL175C,YNL175C_idr_2,80,121
YNL175C,YNL175C_idr_4,319,403
YNL176C,YNL176C_idr_1,1,428
YNL176C,YNL176C_idr_4,547,599
YNL177C,YNL177C_idr_1,1,86
YNL180C,YNL180C_idr_3,223,331
YNL183C,YNL183C_idr_1,1,429
YNL183C,YNL183C_idr_4,756,790
YNL186W,YNL186W_idr_2,24,348
YNL186W,YNL186W_idr_5,738,792
YNL188W,YNL188W_idr_1,1,30
YNL188W,YNL188W_idr_5,273,309
YNL189W,YNL189W_idr_1,1,32
YNL189W,YNL189W_idr_3,512,542
YNL191W,YNL191W_idr_1,319,357
YNL192W,YNL192W_idr_1,1,371
YNL193W,YNL193W_idr_2,202,242
YNL194C,YNL194C_idr_2,217,259
YNL197C,YNL197C_idr_1,1,98
YNL197C,YNL197C_idr_3,180,532
YNL197C,YNL197C_idr_4,626,661
YNL199C,YNL199C_idr_2,22,110
YNL199C,YNL199C_idr_4,252,284
YNL199C,YNL199C_idr_8,435,471
YNL201C,YNL201C_idr_6,506,562
YNL201C,YNL201C_idr_7,774,858
YNL204C,YNL204C_idr_2,134,215
YNL206C,YNL206C_idr_5,309,455
YNL207W,YNL207W_idr_3,349,409
YNL208W,YNL208W_idr_1,1,43
YNL208W,YNL208W_idr_2,89,146
YNL212W,YNL212W_idr_3,169,230
YNL212W,YNL212W_idr_4,361,416
YNL213C,YNL213C_idr_3,8,38
YNL213C,YNL213C_idr_9,170,201
YNL215W,YNL215W_idr_1,1,59
YNL215W,YNL215W_idr_3,89,213
YNL216W,YNL216W_idr_1,1,73
YNL216W,YNL216W_idr_4,559,700
YNL216W,YNL216W_idr_9,90,119
YNL216W,YNL216W_idr_10,217,366
YNL216W,YNL216W_idr_11,467,499
YNL218W,YNL218W_idr_2,35,127
YNL221C,YNL221C_idr_1,1,48
YNL221C,YNL221C_idr_2,671,755
YNL223W,YNL223W_idr_6,389,423
YNL224C,YNL224C_idr_1,1,52
YNL224C,YNL224C_idr_4,660,717
YNL224C,YNL224C_idr_10,145,239
YNL224C,YNL224C_idr_11,252,380
YNL224C,YNL224C_idr_13,456,513
YNL227C,YNL227C_idr_2,379,545
YNL227C,YNL227C_idr_7,142,174
YNL229C,YNL229C_idr_1,1,65
YNL230C,YNL230C_idr_1,147,379
YNL231C,YNL231C_idr_1,1,37
YNL233W,YNL233W_idr_2,32,653
YNL233W,YNL233W_idr_3,684,829
YNL234W,YNL234W_idr_2,363,426
YNL236W,YNL236W_idr_2,882,911
YNL237W,YNL237W_idr_5,423,459
YNL238W,YNL238W_idr_4,608,678
YNL238W,YNL238W_idr_5,719,814
YNL242W,YNL242W_idr_7,591,634
YNL242W,YNL242W_idr_13,914,1025
YNL242W,YNL242W_idr_16,1093,1122
YNL242W,YNL242W_idr_19,1420,1491
YNL242W,YNL242W_idr_22,95,158
YNL242W,YNL242W_idr_25,225,288
YNL242W,YNL242W_idr_27,398,430
YNL243W,YNL243W_idr_4,735,764
YNL243W,YNL243W_idr_9,936,968
YNL243W,YNL243W_idr_11,262,397
YNL243W,YNL243W_idr_17,536,566
YNL246W,YNL246W_idr_3,223,264
YNL250W,YNL250W_idr_8,439,523
YNL250W,YNL250W_idr_31,751,793
YNL250W,YNL250W_idr_32,812,843
YNL250W,YNL250W_idr_41,919,948
YNL251C,YNL251C_idr_2,154,217
YNL251C,YNL251C_idr_3,219,327
YNL251C,YNL251C_idr_4,473,575
YNL253W,YNL253W_idr_2,393,422
YNL257C,YNL257C_idr_6,709,769
YNL257C,YNL257C_idr_20,269,308
YNL257C,YNL257C_idr_23,428,491
YNL258C,YNL258C_idr_4,374,483
YNL262W,YNL262W_idr_1,1,69
YNL262W,YNL262W_idr_6,1181,1260
YNL262W,YNL262W_idr_19,1751,1780
YNL262W,YNL262W_idr_21,1970,2000
YNL263C,YNL263C_idr_1,1,55
YNL264C,YNL264C_idr_1,1,38
YNL265C,YNL265C_idr_2,191,282
YNL267W,YNL267W_idr_4,734,780
YNL267W,YNL267W_idr_10,211,434
YNL267W,YNL267W_idr_11,532,690
YNL268W,YNL268W_idr_1,1,103
YNL270C,YNL270C_idr_1,1,63
YNL271C,YNL271C_idr_1,1,185
YNL271C,YNL271C_idr_16,863,953
YNL271C,YNL271C_idr_18,986,1356
YNL271C,YNL271C_idr_19,1375,1421
YNL271C,YNL271C_idr_24,1751,1953
YNL271C,YNL271C_idr_27,222,336
YNL272C,YNL272C_idr_2,166,201
YNL272C,YNL272C_idr_6,425,473
YNL272C,YNL272C_idr_7,500,759
YNL273W,YNL273W_idr_3,935,1073
YNL273W,YNL273W_idr_4,1075,1238
YNL273W,YNL273W_idr_7,305,342
YNL273W,YNL273W_idr_10,376,421
YNL273W,YNL273W_idr_11,609,650
YNL275W,YNL275W_idr_1,1,52
YNL278W,YNL278W_idr_1,1,59
YNL278W,YNL278W_idr_4,430,1060
YNL283C,YNL283C_idr_5,125,320
YNL283C,YNL283C_idr_6,383,416
YNL286W,YNL286W_idr_1,1,38
YNL287W,YNL287W_idr_3,598,671
YNL288W,YNL288W_idr_1,1,99
YNL289W,YNL289W_idr_4,179,266
YNL292W,YNL292W_idr_2,367,403
YNL293W,YNL293W_idr_1,1,150
YNL293W,YNL293W_idr_7,561,602
YNL294C,YNL294C_idr_2,365,414
YNL294C,YNL294C_idr_4,494,533
YNL297C,YNL297C_idr_2,544,599
YNL297C,YNL297C_idr_4,646,676
YNL297C,YNL297C_idr_6,704,733
YNL297C,YNL297C_idr_14,984,1020
YNL297C,YNL297C_idr_28,382,424
YNL298W,YNL298W_idr_1,1,60
YNL298W,YNL298W_idr_3,131,160
YNL298W,YNL298W_idr_6,252,529
YNL299W,YNL299W_idr_1,1,158
YNL299W,YNL299W_idr_3,497,642
YNL304W,YNL304W_idr_1,1,84
YNL304W,YNL304W_idr_2,122,157
YNL304W,YNL304W_idr_3,357,417
YNL305C,YNL305C_idr_1,1,30
YNL306W,YNL306W_idr_2,13,68
YNL308C,YNL308C_idr_1,1,71
YNL308C,YNL308C_idr_4,545,591
YNL308C,YNL308C_idr_7,176,208
YNL308C,YNL308C_idr_10,375,451
YNL309W,YNL309W_idr_3,26,326
YNL309W,YNL309W_idr_4,341,393
YNL310C,YNL310C_idr_1,1,60
YNL311C,YNL311C_idr_1,1,50
YNL312W,YNL312W_idr_1,1,35
YNL313C,YNL313C_idr_4,313,388
YNL314W,YNL314W_idr_2,95,140
YNL315C,YNL315C_idr_3,78,118
YNL317W,YNL317W_idr_3,432,465
YNL318C,YNL318C_idr_1,1,55
YNL321W,YNL321W_idr_1,1,40
YNL321W,YNL321W_idr_2,63,187
YNL321W,YNL321W_idr_4,306,381
YNL322C,YNL322C_idr_1,1,199
YNL323W,YNL323W_idr_2,8,52
YNL325C,YNL325C_idr_4,695,767
YNL325C,YNL325C_idr_7,780,818
YNL327W,YNL327W_idr_1,1,1041
YNL330C,YNL330C_idr_2,399,433
YNR001C,YNR001C_idr_1,1,40
YNR002C,YNR002C_idr_1,1,42
YNR006W,YNR006W_idr_2,238,304
YNR006W,YNR006W_idr_3,317,355
YNR006W,YNR006W_idr_7,434,622
YNR008W,YNR008W_idr_1,1,78
YNR011C,YNR011C_idr_1,1,61
YNR011C,YNR011C_idr_8,109,206
YNR012W,YNR012W_idr_1,1,42
YNR013C,YNR013C_idr_2,115,195
YNR013C,YNR013C_idr_4,365,395
YNR015W,YNR015W_idr_1,352,384
YNR016C,YNR016C_idr_19,1027,1082
YNR016C,YNR016C_idr_20,1137,1169
YNR016C,YNR016C_idr_30,1475,1505
YNR017W,YNR017W_idr_1,1,41
YNR019W,YNR019W_idr_2,28,93
YNR019W,YNR019W_idr_4,154,204
YNR019W,YNR019W_idr_5,355,393
YNR022C,YNR022C_idr_2,85,124
YNR023W,YNR023W_idr_1,1,54
YNR023W,YNR023W_idr_11,180,244
YNR024W,YNR024W_idr_3,123,153
YNR028W,YNR028W_idr_1,1,39
YNR031C,YNR031C_idr_1,1,248
YNR031C,YNR031C_idr_5,880,911
YNR031C,YNR031C_idr_10,1182,1259
YNR031C,YNR031C_idr_11,1418,1450
YNR031C,YNR031C_idr_12,280,321
YNR031C,YNR031C_idr_14,323,375
YNR032W,YNR032W_idr_1,310,368
YNR038W,YNR038W_idr_1,1,162
YNR039C,YNR039C_idr_1,1,192
YNR041C,YNR041C_idr_1,1,66
YNR044W,YNR044W_idr_1,1,725
YNR047W,YNR047W_idr_1,1,487
YNR047W,YNR047W_idr_5,860,893
YNR049C,YNR049C_idr_2,79,210
YNR051C,YNR051C_idr_2,148,414
YNR051C,YNR051C_idr_3,486,515
YNR052C,YNR052C_idr_4,45,100
YNR052C,YNR052C_idr_5,106,151
YNR054C,YNR054C_idr_1,1,109
YNR054C,YNR054C_idr_5,287,316
YOL001W,YOL001W_idr_4,231,293
YOL004W,YOL004W_idr_1,1,221
YOL004W,YOL004W_idr_7,1449,1536
YOL004W,YOL004W_idr_8,301,406
YOL004W,YOL004W_idr_9,477,660
YOL004W,YOL004W_idr_14,1028,1131
YOL006C,YOL006C_idr_1,1,137
YOL006C,YOL006C_idr_5,636,666
YOL007C,YOL007C_idr_5,36,87
YOL009C,YOL009C_idr_2,69,115
YOL011W,YOL011W_idr_2,614,663
YOL013C,YOL013C_idr_6,408,545
YOL016C,YOL016C_idr_1,1,32
YOL017W,YOL017W_idr_9,595,671
YOL017W,YOL017W_idr_13,49,122
YOL018C,YOL018C_idr_1,17,65
YOL018C,YOL018C_idr_3,345,397
YOL019W,YOL019W_idr_4,249,551
YOL020W,YOL020W_idr_1,1,75
YOL021C,YOL021C_idr_4,328,360
YOL022C,YOL022C_idr_3,195,229
YOL022C,YOL022C_idr_4,252,287
YOL023W,YOL023W_idr_1,1,53
YOL023W,YOL023W_idr_3,427,463
YOL026C,YOL026C_idr_1,1,32
YOL027C,YOL027C_idr_1,1,76
YOL027C,YOL027C_idr_4,421,573
YOL028C,YOL028C_idr_5,92,127
YOL030W,YOL030W_idr_4,391,476
YOL032W,YOL032W_idr_2,153,186
YOL033W,YOL033W_idr_1,1,40
YOL034W,YOL034W_idr_1,1,34
YOL036W,YOL036W_idr_1,1,85
YOL036W,YOL036W_idr_4,109,143
YOL036W,YOL036W_idr_8,164,646
YOL039W,YOL039W_idr_1,70,106
YOL041C,YOL041C_idr_1,1,145
YOL041C,YOL041C_idr_3,354,459
YOL043C,YOL043C_idr_1,1,53
YOL045W,YOL045W_idr_1,1,73
YOL045W,YOL045W_idr_3,656,833
YOL045W,YOL045W_idr_4,103,211
YOL045W,YOL045W_idr_5,241,270
YOL051W,YOL051W_idr_2,980,1027
YOL051W,YOL051W_idr_5,82,167
YOL051W,YOL051W_idr_6,230,305
YOL051W,YOL051W_idr_8,354,550
YOL051W,YOL051W_idr_9,627,710
YOL051W,YOL051W_idr_10,712,846
YOL054W,YOL054W_idr_7,204,406
YOL060C,YOL060C_idr_8,486,608
YOL060C,YOL060C_idr_9,630,706
YOL062C,YOL062C_idr_1,149,203
YOL063C,YOL063C_idr_7,698,734
YOL066C,YOL066C_idr_1,1,57
YOL068C,YOL068C_idr_3,125,157
YOL070C,YOL070C_idr_1,1,83
YOL070C,YOL070C_idr_2,102,424
YOL071W,YOL071W_idr_1,1,44
YOL073C,YOL073C_idr_4,240,305
YOL075C,YOL075C_idr_7,647,676
YOL075C,YOL075C_idr_9,981,1010
YOL078W,YOL078W_idr_2,783,840
YOL078W,YOL078W_idr_5,963,1056
YOL078W,YOL078W_idr_7,82,181
YOL078W,YOL078W_idr_8,194,229
YOL078W,YOL078W_idr_13,269,654
YOL080C,YOL080C_idr_3,14,53
YOL081W,YOL081W_idr_3,680,722
YOL081W,YOL081W_idr_11,834,1049
YOL081W,YOL081W_idr_31,1993,2041
YOL081W,YOL081W_idr_57,3030,3079
YOL081W,YOL081W_idr_59,381,592
YOL081W,YOL081W_idr_60,594,670
YOL082W,YOL082W_idr_6,385,415
YOL084W,YOL084W_idr_4,701,883
YOL087C,YOL087C_idr_4,560,783
YOL087C,YOL087C_idr_7,853,895
YOL087C,YOL087C_idr_10,948,1021
YOL089C,YOL089C_idr_1,1,152
YOL089C,YOL089C_idr_2,930,1001
YOL089C,YOL089C_idr_4,177,295
YOL089C,YOL089C_idr_6,303,351
YOL089C,YOL089C_idr_7,561,591
YOL089C,YOL089C_idr_11,852,924
YOL091W,YOL091W_idr_1,1,46
YOL092W,YOL092W_idr_2,102,165
YOL095C,YOL095C_idr_3,658,706
YOL096C,YOL096C_idr_1,1,35
YOL097C,YOL097C_idr_1,1,30
YOL100W,YOL100W_idr_1,1,168
YOL100W,YOL100W_idr_3,473,689
YOL100W,YOL100W_idr_4,729,775
YOL100W,YOL100W_idr_5,786,836
YOL100W,YOL100W_idr_7,956,1081
YOL101C,YOL101C_idr_1,1,31
YOL103W,YOL103W_idr_1,1,98
YOL105C,YOL105C_idr_6,138,379
YOL105C,YOL105C_idr_7,443,487
YOL108C,YOL108C_idr_1,1,42
YOL112W,YOL112W_idr_1,1,73
YOL112W,YOL112W_idr_3,461,492
YOL113W,YOL113W_idr_2,64,100
YOL113W,YOL113W_idr_8,191,343
YOL114C,YOL114C_idr_2,168,202
YOL115W,YOL115W_idr_1,1,162
YOL115W,YOL115W_idr_3,506,584
YOL116W,YOL116W_idr_2,107,141
YOL116W,YOL116W_idr_5,153,271
YOL117W,YOL117W_idr_1,1,65
YOL119C,YOL119C_idr_1,1,85
YOL122C,YOL122C_idr_1,1,68
YOL122C,YOL122C_idr_3,498,530
YOL123W,YOL123W_idr_1,1,110
YOL123W,YOL123W_idr_3,390,534
YOL123W,YOL123W_idr_5,127,157
YOL123W,YOL123W_idr_10,320,356
YOL130W,YOL130W_idr_1,1,280
YOL130W,YOL130W_idr_2,301,412
YOL130W,YOL130W_idr_7,809,859
YOL132W,YOL132W_idr_3,424,471
YOL136C,YOL136C_idr_1,1,71
YOL137W,YOL137W_idr_1,1,72
YOL138C,YOL138C_idr_1,1,79
YOL138C,YOL138C_idr_4,559,656
YOL138C,YOL138C_idr_7,712,1158
YOL144W,YOL144W_idr_3,212,242
YOL144W,YOL144W_idr_4,262,338
YOL144W,YOL144W_idr_5,372,405
YOL145C,YOL145C_idr_3,954,1077
YOL148C,YOL148C_idr_2,515,604
YOL148C,YOL148C_idr_3,24,95
YOL148C,YOL148C_idr_5,225,274
YOL148C,YOL148C_idr_10,410,464
YOR001W,YOR001W_idr_5,619,733
YOR004W,YOR004W_idr_2,178,207
YOR004W,YOR004W_idr_3,209,254
YOR005C,YOR005C_idr_4,646,682
YOR006C,YOR006C_idr_1,1,40
YOR006C,YOR006C_idr_2,218,309
YOR007C,YOR007C_idr_2,56,93
YOR008C,YOR008C_idr_2,116,260
YOR010C,YOR010C_idr_2,114,202
YOR011W,YOR011W_idr_8,672,744
YOR014W,YOR014W_idr_1,1,279
YOR014W,YOR014W_idr_4,716,757
YOR017W,YOR017W_idr_10,734,770
YOR018W,YOR018W_idr_2,112,151
YOR018W,YOR018W_idr_3,296,328
YOR018W,YOR018W_idr_4,400,488
YOR018W,YOR018W_idr_6,496,837
YOR019W,YOR019W_idr_3,686,730
YOR019W,YOR019W_idr_5,104,134
YOR019W,YOR019W_idr_8,405,502
YOR019W,YOR019W_idr_10,555,595
YOR019W,YOR019W_idr_11,600,675
YOR022C,YOR022C_idr_3,614,652
YOR022C,YOR022C_idr_5,144,180
YOR022C,YOR022C_idr_8,241,342
YOR023C,YOR023C_idr_1,1,64
YOR023C,YOR023C_idr_2,438,566
YOR023C,YOR023C_idr_6,238,295
YOR025W,YOR025W_idr_1,1,31
YOR025W,YOR025W_idr_2,364,447
YOR030W,YOR030W_idr_4,476,507
YOR030W,YOR030W_idr_7,530,612
YOR032C,YOR032C_idr_4,87,273
YOR032C,YOR032C_idr_6,365,429
YOR033C,YOR033C_idr_3,361,702
YOR034C,YOR034C_idr_5,606,640
YOR036W,YOR036W_idr_2,147,176
YOR037W,YOR037W_idr_1,1,51
YOR038C,YOR038C_idr_3,382,477
YOR039W,YOR039W_idr_1,1,34
YOR042W,YOR042W_idr_1,1,98
YOR042W,YOR042W_idr_3,184,229
YOR042W,YOR042W_idr_4,266,309
YOR042W,YOR042W_idr_5,322,411
YOR043W,YOR043W_idr_1,1,34
YOR043W,YOR043W_idr_2,124,155
YOR043W,YOR043W_idr_4,308,355
YOR043W,YOR043W_idr_6,362,398
YOR046C,YOR046C_idr_1,1,79
YOR047C,YOR047C_idr_1,1,65
YOR047C,YOR047C_idr_4,101,155
YOR047C,YOR047C_idr_5,348,416
YOR048C,YOR048C_idr_7,404,596
YOR048C,YOR048C_idr_9,864,1006
YOR049C,YOR049C_idr_1,288,331
YOR051C,YOR051C_idr_1,1,40
YOR054C,YOR054C_idr_1,1,285
YOR054C,YOR054C_idr_4,607,674
YOR056C,YOR056C_idr_2,127,221
YOR057W,YOR057W_idr_2,284,336
YOR058C,YOR058C_idr_1,1,43
YOR058C,YOR058C_idr_11,619,862
YOR059C,YOR059C_idr_2,331,373
YOR062C,YOR062C_idr_3,124,163
YOR064C,YOR064C_idr_3,91,150
YOR065W,YOR065W_idr_1,1,59
YOR066W,YOR066W_idr_2,580,625
YOR066W,YOR066W_idr_5,21,145
YOR066W,YOR066W_idr_6,159,198
YOR066W,YOR066W_idr_8,207,283
YOR066W,YOR066W_idr_9,302,365
YOR066W,YOR066W_idr_11,418,544
YOR067C,YOR067C_idr_1,1,39
YOR069W,YOR069W_idr_1,1,275
YOR069W,YOR069W_idr_2,400,450
YOR070C,YOR070C_idr_1,1,245
